country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,17.228,2000
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,17.395,2001
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,17.628,2002
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,17.874,2003
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,17.829,2004
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,17.866,2005
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,17.681,2006
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,17.704,2007
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,17.400,2008
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,17.671,2009
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,18.057,2010
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,18.106,2011
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,18.106,2012
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,18.396,2013
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,18.592,2014
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,19.010,2015
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,19.073,2016
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,18.998,2017
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,20.447,2018
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,19.449,2019
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,19.446,2020
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,19.722,2021
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,19.569,2022
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,19.569,2023
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,12.540,1990
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,12.577,1991
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,12.758,1992
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,13.307,1993
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,13.650,1994
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,13.688,1995
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,13.646,1996
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,13.663,1997
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,16.122,1998
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,15.905,1999
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,16.228,2000
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,16.283,2001
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,16.437,2002
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,16.598,2003
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,17.363,2004
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,17.271,2005
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,17.223,2006
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,17.287,2007
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,17.128,2008
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,17.320,2009
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,17.819,2010
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,18.110,2011
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,18.162,2012
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,18.164,2013
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,18.166,2014
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,18.825,2015
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,18.934,2016
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,18.851,2017
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,19.491,2018
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,18.860,2019
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,18.659,2020
