country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
ETH,Ethiopia,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,3350.079,2021
ETH,Ethiopia,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,3393.761,2022
ETH,Ethiopia,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,3531.395,2023
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,882.176,1990
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,784.046,1991
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,683.962,1992
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,743.393,1993
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,742.420,1994
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,765.428,1995
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,844.104,1996
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,842.275,1997
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,783.130,1998
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,798.235,1999
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,819.595,2000
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,860.181,2001
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,847.878,2002
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,804.862,2003
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,886.493,2004
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,967.044,2005
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1039.660,2006
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1127.127,2007
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1212.789,2008
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1279.683,2009
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1398.781,2010
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1511.038,2011
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1595.868,2012
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1716.829,2013
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1841.464,2014
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1976.217,2015
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2106.158,2016
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2239.742,2017
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2332.862,2018
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2457.596,2019
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2539.167,2020
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2614.793,2021
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2686.679,2022
ETH,Ethiopia,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2795.507,2023
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.244,2000
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.258,2001
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.267,2002
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.270,2003
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.287,2004
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.304,2005
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.327,2006
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.345,2007
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.362,2008
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.371,2009
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.382,2010
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.393,2011
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.401,2012
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.405,2013
